lineup,stationId,name,channel,callSign,type,affiliateId,affiliateCallSign,bcastLangs,imageUri,imageHeight,imageWidth,imageCategory,signalType,videoType,truResolution
X-M3U,74073,,560,MGMMRHD,,,,,https://tmsimg.fancybits.co/assets/s74073_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,190287,,561,LGCOLCT,,,,,https://tmsimg.fancybits.co/assets/GNLZZGG00299EHZ.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,82446,,562,DOGTV,,,,,https://tmsimg.fancybits.co/assets/s82446_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,115674,,563,YUM,,,,,https://tmsimg.fancybits.co/assets/s115674_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,105723,,564,HFM,,,,,https://tmsimg.fancybits.co/assets/s105723_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,46710,,565,HMYSHD,,,,,https://tmsimg.fancybits.co/assets/s46710_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,33668,,566,HDNETMV,,,,,https://tmsimg.fancybits.co/assets/s33668_ll_h15_ae.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,183204,,567,TRIFDTV,,,,,https://tmsimg.fancybits.co/assets/s183204_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080p
X-M3U,69130,,568,SONYHD,,,,,https://tmsimg.fancybits.co/assets/s69130_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,58532,,570,SMTHHD,,,,,https://tmsimg.fancybits.co/assets/s58532_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,61469,,571,CINHD,,,,,https://tmsimg.fancybits.co/assets/s61469_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,49141,,572,MTVLIVE,,,,,https://tmsimg.fancybits.co/assets/s49141_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,67454,,573,SHORTS,,,,,https://tmsimg.fancybits.co/assets/s67454_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,70640,,575,PPVADLT,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-M3U,76898,,576,PLYPRMH,,,,,https://tmsimg.fancybits.co/assets/s76898_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,31698,,582,DITV582,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-M3U,32181,,583,DITV583,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-M3U,46174,,584,DITV584,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-M3U,38944,,586,PLAYESP,,,,,https://tmsimg.fancybits.co/assets/s38944_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,74711,,587,PXX5PRM,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-M3U,111177,,590,DTVPLBY,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-M3U,14075,,590,PLAYBOY,,,,,https://tmsimg.fancybits.co/assets/s14075_h3_ba.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,50404,,590,PLAYHD,,,,,https://tmsimg.fancybits.co/assets/s50404_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,31590,,592,ADLTDM,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-M3U,65224,,593,HUSMAT,,,,,https://tmsimg.fancybits.co/assets/s65224_ll_h9_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080p
X-M3U,65223,,594,RKTV,,,,,https://tmsimg.fancybits.co/assets/s65223_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,59522,,595,HMAXX5,,,,,https://tmsimg.fancybits.co/assets/s59522_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,74063,,596,BANGU,,,,,https://tmsimg.fancybits.co/assets/s74063_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,74065,,597,BRAZZPL,,,,,https://tmsimg.fancybits.co/assets/s74065_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,79566,,598,VIVIDTV,,,,,https://tmsimg.fancybits.co/assets/s79566_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,45498,,599,HUSTLR,,,,,https://tmsimg.fancybits.co/assets/s45498_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,94102,,600,SMX,,,,,sources/generic/generic_sources_h3.png,,,,Digital,HDTV,HD 720p
X-M3U,21345,,602,FDUELTV,,,,,https://tmsimg.fancybits.co/assets/s21345_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,
X-M3U,10188,,603,COWBOY,,,,,https://tmsimg.fancybits.co/assets/s10188_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,60111,,604,PURST,,,,,https://tmsimg.fancybits.co/assets/s60111_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,33930,,605,SPRTMAN,,,,,https://tmsimg.fancybits.co/assets/s33930_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,14776,,606,OUTD,,,,,https://tmsimg.fancybits.co/assets/s14776_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,46737,,606,OUTHD,,,,,https://tmsimg.fancybits.co/assets/s46737_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,56783,,610,BIGTEN,,,,,https://tmsimg.fancybits.co/assets/s56783_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,58321,,610,BIG10HD,,,,,https://tmsimg.fancybits.co/assets/s58321_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-M3U,61135,,610,BIGTENO,,,,,https://tmsimg.fancybits.co/assets/s56783_h3_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,61143,,610,BTENOHD,,,,,https://tmsimg.fancybits.co/assets/s56783_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-M3U,89535,,611,SEC,,,,,https://tmsimg.fancybits.co/assets/s89535_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,89714,,611,SECH,,,,,https://tmsimg.fancybits.co/assets/s89714_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-M3U,111871,,612,ACC,,,,,https://tmsimg.fancybits.co/assets/s111871_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-M3U,111905,,612,ACCSD,,,,,https://tmsimg.fancybits.co/assets/s111905_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,33178,,618,FS2,,,,,https://tmsimg.fancybits.co/assets/s33178_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,59305,,618,FS2HD,,,,,https://tmsimg.fancybits.co/assets/s59305_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-M3U,66879,,621,FSP,,,,,https://tmsimg.fancybits.co/assets/s66879_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,66880,,621,FSCPLHD,,,,,https://tmsimg.fancybits.co/assets/s66880_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-M3U,87000,,623,NLSHD,,,,,https://tmsimg.fancybits.co/assets/s87000_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,HDTV,
X-M3U,80621,,625,WLLOHD,,,,,https://tmsimg.fancybits.co/assets/s80621_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,
X-M3U,100316,,626,WILLOW2,,,,,https://tmsimg.fancybits.co/assets/s100316_ll_h9_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,75220,,719,MLBSZHD,,,,,https://tmsimg.fancybits.co/assets/s75220_ll_h6_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-M3U,20609,,720,MLBEI,,,,,https://tmsimg.fancybits.co/assets/s95839_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,75674,,721,MLBD721,,,,,https://tmsimg.fancybits.co/assets/s95839_h3_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,60878,,722,MLBD722,,,,,https://tmsimg.fancybits.co/assets/s95839_h3_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,60879,,723,MLBD723,,,,,https://tmsimg.fancybits.co/assets/s95839_h3_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,60880,,724,MLBD724,,,,,https://tmsimg.fancybits.co/assets/s95839_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,60881,,725,MLBD725,,,,,https://tmsimg.fancybits.co/assets/s95839_h3_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,60882,,726,MLBD726,,,,,https://tmsimg.fancybits.co/assets/s95839_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,60883,,727,MLBD727,,,,,https://tmsimg.fancybits.co/assets/s95839_h3_ba.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,60884,,728,MLBD728,,,,,https://tmsimg.fancybits.co/assets/s95839_h3_ba.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,60885,,729,MLBD729,,,,,https://tmsimg.fancybits.co/assets/s95839_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,60887,,730,MLBD730,,,,,https://tmsimg.fancybits.co/assets/s95839_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,60888,,731,MLBD731,,,,,https://tmsimg.fancybits.co/assets/s95839_h3_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,60889,,732,MLBD732,,,,,https://tmsimg.fancybits.co/assets/s95839_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,60890,,733,MLBD733,,,,,https://tmsimg.fancybits.co/assets/s95839_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,50109,,734,MLBD734,,,,,https://tmsimg.fancybits.co/assets/s95839_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,50110,,735,MLBD735,,,,,https://tmsimg.fancybits.co/assets/s95839_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,50111,,736,MLBD736,,,,,https://tmsimg.fancybits.co/assets/s95839_h3_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,50112,,737,MLBD737,,,,,https://tmsimg.fancybits.co/assets/s95839_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,50113,,738,MLBD738,,,,,https://tmsimg.fancybits.co/assets/s95839_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,50114,,739,MLBD739,,,,,https://tmsimg.fancybits.co/assets/s95839_h3_ba.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,50116,,740,MLBD740,,,,,https://tmsimg.fancybits.co/assets/s95839_h3_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,50117,,741,MLBD741,,,,,https://tmsimg.fancybits.co/assets/s95839_h3_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,50118,,742,MLBD742,,,,,https://tmsimg.fancybits.co/assets/s95839_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,50119,,743,MLBD743,,,,,https://tmsimg.fancybits.co/assets/s95839_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,50120,,744,MLBD744,,,,,https://tmsimg.fancybits.co/assets/s95839_h3_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,50121,,745,MLBD745,,,,,https://tmsimg.fancybits.co/assets/s95839_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,50122,,746,MLBD746,,,,,https://tmsimg.fancybits.co/assets/s95839_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,50123,,747,MLBD747,,,,,https://tmsimg.fancybits.co/assets/s95839_h3_ba.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,50124,,748,MLBD748,,,,,https://tmsimg.fancybits.co/assets/s95839_h3_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,50125,,749,MLBD749,,,,,https://tmsimg.fancybits.co/assets/s95839_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,12784,,750,SPMIX,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-M3U,20810,,751,TEAM1,,,,,https://tmsimg.fancybits.co/assets/s20810_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,95845,,751,TEAMHD1,,,,,https://tmsimg.fancybits.co/assets/s95845_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-M3U,20811,,752,TEAM2,,,,,https://tmsimg.fancybits.co/assets/s20811_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,72809,,752,TMHD2,,,,,https://tmsimg.fancybits.co/assets/s55597_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-M3U,20812,,753,TEAM3,,,,,https://tmsimg.fancybits.co/assets/s20812_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,72831,,753,TMHD3,,,,,https://tmsimg.fancybits.co/assets/s55597_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-M3U,21044,,754,TEAM4,,,,,https://tmsimg.fancybits.co/assets/s21044_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,72832,,754,TMHD4,,,,,https://tmsimg.fancybits.co/assets/s55597_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-M3U,21045,,755,TEAM5,,,,,https://tmsimg.fancybits.co/assets/s21045_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,72833,,755,TMHD5,,,,,https://tmsimg.fancybits.co/assets/s55597_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-M3U,21046,,756,TEAM6,,,,,https://tmsimg.fancybits.co/assets/s21046_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,72834,,756,TMHD6,,,,,https://tmsimg.fancybits.co/assets/s55597_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-M3U,21047,,757,TEAM7,,,,,https://tmsimg.fancybits.co/assets/s21047_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,72835,,757,TMHD7,,,,,https://tmsimg.fancybits.co/assets/s55597_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-M3U,21048,,758,TEAM8,,,,,https://tmsimg.fancybits.co/assets/s21048_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,72836,,758,TMHD8,,,,,https://tmsimg.fancybits.co/assets/s55597_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-M3U,21049,,759,TEAM9,,,,,https://tmsimg.fancybits.co/assets/s21049_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,72837,,759,TMHD9,,,,,https://tmsimg.fancybits.co/assets/s55597_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-M3U,21115,,760,TEA10,,,,,https://tmsimg.fancybits.co/assets/s21115_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,50152,,761,NBAD761,,,,,https://tmsimg.fancybits.co/assets/s95843_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,50153,,762,NBAD762,,,,,https://tmsimg.fancybits.co/assets/s95843_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,50154,,763,NBAD763,,,,,https://tmsimg.fancybits.co/assets/s95843_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,65313,,764,NBAD764,,,,,https://tmsimg.fancybits.co/assets/s95843_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,65315,,765,NBAD765,,,,,https://tmsimg.fancybits.co/assets/s95843_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,65317,,766,NBAD766,,,,,https://tmsimg.fancybits.co/assets/s95843_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,65318,,767,NBAD767,,,,,https://tmsimg.fancybits.co/assets/s95843_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,65319,,768,NBAD768,,,,,https://tmsimg.fancybits.co/assets/s95843_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,50135,,769,NHLD769,,,,,https://tmsimg.fancybits.co/assets/s50130_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,50136,,770,NHLD770,,,,,https://tmsimg.fancybits.co/assets/s50130_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,50137,,771,NHLD771,,,,,https://tmsimg.fancybits.co/assets/s50130_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,50138,,772,NHLD772,,,,,https://tmsimg.fancybits.co/assets/s50130_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,50139,,773,NHLD773,,,,,https://tmsimg.fancybits.co/assets/s50130_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,50140,,774,NHLD774,,,,,https://tmsimg.fancybits.co/assets/s50130_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,54348,,775,NHLD775,,,,,https://tmsimg.fancybits.co/assets/s50130_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,54349,,776,NHLD776,,,,,https://tmsimg.fancybits.co/assets/s50130_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,83059,,777,NHLD777,,,,,https://tmsimg.fancybits.co/assets/s50130_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,83060,,778,NHLD778,,,,,https://tmsimg.fancybits.co/assets/s50130_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,83061,,779,NHLD779,,,,,https://tmsimg.fancybits.co/assets/s50130_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,83064,,780,NHLD780,,,,,https://tmsimg.fancybits.co/assets/s50130_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,83065,,781,NHLD781,,,,,https://tmsimg.fancybits.co/assets/s50130_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,83069,,782,NHLD782,,,,,https://tmsimg.fancybits.co/assets/s50130_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,83070,,783,NHLD783,,,,,https://tmsimg.fancybits.co/assets/s50130_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,83158,,784,NHLD784,,,,,https://tmsimg.fancybits.co/assets/s50130_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,83171,,785,NHLD785,,,,,https://tmsimg.fancybits.co/assets/s50130_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,83207,,786,NHLD786,,,,,https://tmsimg.fancybits.co/assets/s50130_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,83307,,787,NHLD787,,,,,https://tmsimg.fancybits.co/assets/s50130_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,107583,,801,MCBIG,,,,,https://tmsimg.fancybits.co/assets/s66345_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,107587,,802,MCMF,,,,,https://tmsimg.fancybits.co/assets/s66345_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,107588,,803,MC60M,,,,,https://tmsimg.fancybits.co/assets/s66345_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,19326,,804,MC29,,,,,https://tmsimg.fancybits.co/assets/s19326_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,24405,,805,MC28,,,,,https://tmsimg.fancybits.co/assets/s24405_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,19336,,806,MC27,,,,,https://tmsimg.fancybits.co/assets/s19336_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,19319,,808,MC34,,,,,https://tmsimg.fancybits.co/assets/s19319_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,19342,,809,MC33,,,,,https://tmsimg.fancybits.co/assets/s19342_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,103440,,810,MC65,,,,,https://tmsimg.fancybits.co/assets/s66345_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,107589,,811,MCHT,,,,,https://tmsimg.fancybits.co/assets/s66345_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,103442,,812,MC66,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-M3U,103439,,813,MC64,,,,,https://tmsimg.fancybits.co/assets/s66345_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,26248,,814,MC32,,,,,https://tmsimg.fancybits.co/assets/s26248_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,19313,,816,MC01,,,,,https://tmsimg.fancybits.co/assets/s19313_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,26228,,817,MC26,,,,,https://tmsimg.fancybits.co/assets/s26228_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,19346,,818,MC02,,,,,https://tmsimg.fancybits.co/assets/s19346_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,19314,,819,MC20,,,,,https://tmsimg.fancybits.co/assets/s19314_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,26220,,820,MCCIN,,,,,https://tmsimg.fancybits.co/assets/s66345_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,43335,,821,MC21,,,,,https://tmsimg.fancybits.co/assets/s43335_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,112723,,822,DTVMCMS,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-M3U,107590,,823,MCBW,,,,,https://tmsimg.fancybits.co/assets/s66345_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,26230,,825,MC05,,,,,https://tmsimg.fancybits.co/assets/s26230_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,19324,,826,MC35,,,,,https://tmsimg.fancybits.co/assets/s19324_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,26229,,827,MC11,,,,,https://tmsimg.fancybits.co/assets/s26229_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,107591,,828,MCGH,,,,,https://tmsimg.fancybits.co/assets/s66345_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,103454,,829,MC58,,,,,https://tmsimg.fancybits.co/assets/s66345_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,31030,,830,MC14,,,,,https://tmsimg.fancybits.co/assets/s31030_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,19332,,831,MC04,,,,,https://tmsimg.fancybits.co/assets/s19332_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,19142,,832,MC16,,,,,https://tmsimg.fancybits.co/assets/s19142_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,19311,,833,MC18,,,,,https://tmsimg.fancybits.co/assets/s19311_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,19310,,834,MC15,,,,,https://tmsimg.fancybits.co/assets/s19310_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,107592,,835,MCHR,,,,,https://tmsimg.fancybits.co/assets/s66345_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,107594,,836,MCCS,,,,,https://tmsimg.fancybits.co/assets/s66345_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,31029,,837,MC17,,,,,https://tmsimg.fancybits.co/assets/s31029_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,103456,,838,MC60,,,,,https://tmsimg.fancybits.co/assets/s66345_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,103457,,839,MC61,,,,,https://tmsimg.fancybits.co/assets/s66345_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,19325,,840,MC31,,,,,https://tmsimg.fancybits.co/assets/s19325_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,19312,,841,MC13,,,,,https://tmsimg.fancybits.co/assets/s19312_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,19344,,842,MC09,,,,,https://tmsimg.fancybits.co/assets/s19344_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,26250,,843,MC10,,,,,https://tmsimg.fancybits.co/assets/s26250_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,103452,,844,MC56,,,,,https://tmsimg.fancybits.co/assets/s66345_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,103453,,845,MC57,,,,,https://tmsimg.fancybits.co/assets/s66345_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-M3U,24378,,846,MC06,,,,,https://tmsimg.fancybits.co/assets/s24378_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
